Time Stamp,Actual value Tc [°C],Actual value Tc2 [°C],Actual value T1 [°C],Setpoint T1 [°C],Actual value T2 [°C],Actual value T3 [°C],Actual value T4 [°C],pSC2 Pressure VSC [mbar],Actual value TAR [°C],Actual value TSCP [°C],Actual value TCR [°C],Actual value TVR [°C],Actual pressure p1 [Pa],pCR2 Pressure VCR [mbar],Actual underpressure p2 [Pa],pSCP1 Pressure VSC [mbar],Flag MAN(1)/AUT(0) command BF  [%],Set % command BF  [%],pCR1 Pressure VCR [mbar],Flow gas BT [%],Flow gas BF [%],Present Value VAC [% * 0.1],Setpoint VAC [% * 0.1],Setpoint drum speed TT [% * 0.1],Actual value TT [rpm],Actual value closing VAF [%],Free (IdLogger=27),Actual value opening VAT [%],Setpoint Closing VAF [%],Free (IdLogger=30),Setpoint Opening VAT [%],Actual value CO [ppm],Flag MAN(1)/AUT(0) % opening VAC,Flag MAN(1)/AUT(0) % speed TT,Flag MAN(1)/AUT(0) %opening VAF,Flag MAN(1)/AUT(0) % opening VAE,Flag MAN(1)/AUT(0) command % VAT,Gas temperature BF [°C],Gas pressure BF [mbar],pAc Air compressed flow [l/min],pAr Air compressed pressure [Bar],Gas meter pulses BT (0.01mc/imp),Active power [W],Gas meter pulses BF (0.01mc/imp),Reactive power [VAr],Quenching pulses [num],Apparent power [VA],Total active energy [kWh],Total reactive energy [kVAh],Machine status,Cooking phase,Set point Tc/T2/%BT [°C],MB_R2_DATASET,MB_PB_Out_Calc (Porportional Band calculated),MB_TI_Out_Calc (Integral Time calculated),MB_Td_Out_Calc (Derivative time calculated),MB_R2_OUT_CMD (Output regulator R2),MB_R2_OUT_CMD_LIN (Output regulator R2 linearized),MB_TC (Temperature Tc to SigmaPac),MB_TC2 (Temperature Tc control to SigmaPac),MB_T1 (Temperature T1 to SigmaPac),MB_T2,Actual value TPC [°C],Actual value TK [°C],Actual value TCC [°C],Catalyzer inlet pPC pressure [Pa],Catalyzer outlet pK pressure [Pa],Free (IdLogger=68),Free (IdLogger=69),Air speed meter fSCP [m/sec] 
29/01/2021 00:51:40,179.8,182.4,600,700,368,224,223,-31.6,24,200,17,13,21,-32.6,-105,-18,0,28,1.1,0,43,886,88,75,35.8,70,0,94,60,0,85,208,0,0,0,0,0,10,139,154,628,26,3504,26099,983,15,4029,9727,17004,0,52,186.8,0,0,0,0,0,0,0,0,0,0,422,441,8,7,-26,100,100,7
29/01/2021 00:51:41,180,182.7,604,700,372,224,224,-31.9,24,200,17,13,23,-32.8,-99,-17.9,0,28,1,0,43,886,88,75,35.7,67,0,92,60,0,85,206,0,0,0,0,0,10,138,151,628,26,3504,26099,983,15,4029,9727,17004,0,52,187.2,0,0,0,0,0,0,0,0,0,0,422,441,8,19,-35,100,100,7
29/01/2021 00:51:42,180.3,183,607,698,375,224,224,-31.9,24,200,17,13,27,-32.8,-93,-17.9,0,28,1,0,43,886,88,75,35.6,62,0,89,52,0,80,241,0,0,0,0,0,10,139,150,628,26,3504,26099,983,15,4029,9727,17004,0,52,187.7,0,0,0,0,0,0,0,0,0,0,422,441,8,19,-38,100,100,7
29/01/2021 00:51:43,180.5,183.3,612,700,378,225,224,-31.7,24,201,17,13,34,-32.5,-86,-17.8,0,29,1,0,43,886,88,75,35.6,57,0,87,56,0,83,257,0,0,0,0,0,10,138,148,628,26,3504,26099,983,15,4029,9727,17004,0,52,188.1,0,0,0,0,0,0,0,0,0,0,421,441,8,18,-36,100,100,7
29/01/2021 00:51:44,180.8,183.6,616,700,381,225,225,-31.6,24,201,17,13,39,-32.4,-83,-17.8,0,29,1,0,43,886,88,75,35.6,55,0,85,54,0,81,258,0,0,0,0,0,10,138,147,628,26,3504,26099,983,15,4029,9727,17004,0,52,188.5,0,0,0,0,0,0,0,0,0,0,421,441,8,22,-39,100,100,7
29/01/2021 00:51:45,181.1,184,620,700,385,226,225,-31.9,24,201,17,13,45,-32.7,-84,-17.7,0,30,1,0,44,886,88,75,35.7,53,0,84,55,0,82,302,0,0,0,0,0,10,138,147,628,26,3504,26099,983,15,4029,9727,17004,0,52,188.9,0,0,0,0,0,0,0,0,0,0,421,442,8,30,-30,100,100,7
29/01/2021 00:51:46,181.3,184.2,623,700,387,226,226,-31.9,24,201,17,13,49,-32.8,-84,-17.7,0,31,1,0,44,886,88,75,35.7,52,0,82,56,0,82,347,0,0,0,0,0,10,138,147,628,26,3504,26099,983,15,4029,9727,17004,0,52,189.3,0,0,0,0,0,0,0,0,0,0,420,442,8,29,-37,100,100,7
29/01/2021 00:51:47,181.6,184.7,627,700,390,227,226,-31.7,23,201,17,13,49,-32.7,-79,-17.6,0,32,1,0,45,886,88,75,35.7,51,0,82,56,0,82,378,0,0,0,0,0,10,138,149,627,26,3504,26099,983,15,4029,9727,17004,0,52,189.7,0,0,0,0,0,0,0,0,0,0,420,442,8,28,-33,100,100,7
29/01/2021 00:51:48,181.8,184.9,628,700,392,227,227,-31.6,23,201,17,13,47,-32.5,-79,-17.6,0,34,1.1,0,45,886,87.4,75,35.7,52,0,81,55,0,81,392,0,0,0,0,0,10,138,149,627,26,3504,26099,983,15,4029,9727,17004,0,52,190.1,0,0,0,0,0,0,0,0,0,0,420,442,8,28,-23,100,100,7
29/01/2021 00:51:49,181.8,184.9,628,700,392,227,227,-31.6,23,201,17,13,47,-32.5,-79,-17.6,0,34,1.1,0,45,886,87.4,75,35.7,52,0,81,55,0,81,392,0,0,0,0,0,10,137,154,625,26,3504,26099,983,15,4029,9727,17004,0,52,190.1,0,0,0,0,0,0,0,0,0,0,420,442,8,30,-25,100,100,7
29/01/2021 00:51:50,182.1,185.3,631,700,395,228,227,-31.7,23,201,17,13,49,-32.6,-80,-17.5,0,35,1,0,47,886,87,75,35.8,53,0,81,58,0,84,405,0,0,0,0,0,10,138,158,625,26,3504,26099,983,15,4029,9727,17004,0,52,190.5,0,0,0,0,0,0,0,0,0,0,420,442,8,35,-36,100,100,7
29/01/2021 00:51:51,182.4,185.6,632,700,397,228,228,-31.9,23,201,17,13,54,-32.7,-78,-17.4,0,36,1,0,48,883,87,75,35.6,54,0,80,60,0,85,406,0,0,0,0,0,10,136,159,625,26,3504,26099,983,15,4029,9727,17004,0,52,190.9,0,0,0,0,0,0,0,0,0,0,420,443,8,28,-33,100,100,7
29/01/2021 00:51:52,182.7,186,634,700,400,229,228,-31.9,23,201,17,13,54,-32.7,-77,-17.3,0,37,1,0,49,872,87,75,35.6,56,0,80,59,0,85,429,0,0,0,0,0,10,138,170,623,26,3504,26099,983,15,4029,9727,17004,0,52,191.3,0,0,0,0,0,0,0,0,0,0,420,443,8,28,-24,100,100,7
29/01/2021 00:51:53,183,186.3,637,695,403,229,229,-31.6,23,201,17,13,53,-32.5,-81,-17.2,0,36,1,0,50,872,87,75,35.8,57,0,80,61,0,85,451,0,0,0,0,0,10,136,187,622,26,3504,26099,983,15,4029,9727,17004,0,52,191.7,0,0,0,0,0,0,0,0,0,0,419,443,8,31,-31,100,100,7
29/01/2021 00:51:54,183.3,186.7,640,691,405,230,229,-31.6,23,201,17,13,53,-32.5,-83,-17.1,0,36,1,0,50,879,87,75,35.7,58,0,81,49,0,77,457,0,0,0,0,0,10,138,199,621,26,3504,26099,983,15,4029,9727,17004,0,52,192.1,0,0,0,0,0,0,0,0,0,0,419,443,8,31,-35,100,100,7
29/01/2021 00:51:55,183.6,187.1,643,697,408,230,229,-31.8,23,201,17,13,50,-32.7,-85,-17.1,0,36,1,0,51,880,87,75,35.7,58,0,82,57,0,83,472,0,0,0,0,0,10,136,199,622,26,3504,26099,983,15,4029,9727,17004,0,52,192.5,0,0,0,0,0,0,0,0,0,0,419,443,8,14,-31,100,100,7
29/01/2021 00:51:56,184,187.5,648,696,411,231,230,-31.8,23,202,17,13,44,-32.8,-86,-17.2,0,36,1,0,51,878,87,75,35.7,59,0,83,58,0,84,501,0,0,0,0,0,10,139,191,623,26,3504,26099,983,15,4029,9727,17004,0,52,192.9,0,0,0,0,0,0,0,0,0,0,419,443,8,28,-33,100,100,7
29/01/2021 00:51:57,184.2,187.8,651,700,414,231,230,-31.7,23,202,17,13,42,-32.6,-83,-17.2,0,35,1,0,51,875,87,75,35.7,59,0,83,56,0,82,514,0,0,0,0,0,10,137,182,625,26,3504,26099,983,15,4029,9727,17004,0,52,193.2,0,0,0,0,0,0,0,0,0,0,419,444,8,23,-39,100,100,7
29/01/2021 00:51:58,184.6,188.2,655,690,417,232,231,-31.7,23,202,17,13,42,-32.5,-81,-17,0,34,1,0,50,874,87,75,35.7,59,0,83,52,0,80,529,0,0,0,0,0,10,139,171,626,26,3504,26099,983,15,4029,9727,17004,0,52,193.6,0,0,0,0,0,0,0,0,0,0,419,444,8,25,-26,100,100,7
29/01/2021 00:51:59,184.8,188.6,658,696,419,232,231,-31.9,23,202,17,13,42,-32.7,-80,-17,0,36,1,0,50,874,87,75,35.7,58,0,83,59,0,84,558,0,0,0,0,0,10,137,162,626,26,3504,26099,983,15,4029,9727,17004,0,52,194,0,0,0,0,0,0,0,0,0,0,419,444,8,28,-21,100,100,7
29/01/2021 00:52:00,184.8,188.6,658,696,419,232,231,-31.9,23,202,17,13,42,-32.7,-80,-17,0,36,1,0,50,874,87,75,35.7,58,0,83,59,0,84,558,0,0,0,0,0,10,137,162,626,26,3504,26099,983,15,4029,9727,17004,0,52,194,0,0,0,0,0,0,0,0,0,0,419,444,8,21,-35,100,100,7
29/01/2021 00:52:01,185.2,189,661,697,422,232,232,-31.9,23,202,16,13,43,-32.8,-79,-17,0,36,1,0,50,874,87,75,35.7,56,0,83,57,0,83,567,0,0,0,0,0,10,139,158,626,26,3504,26099,983,15,4029,9727,17004,0,52,194.4,0,0,0,0,0,0,0,0,0,0,419,444,8,11,-30,100,100,7
29/01/2021 00:52:02,185.5,189.4,663,699,425,233,232,-31.8,23,202,16,13,45,-32.8,-76,-17.1,0,37,1,0,50,873,87,75,35.7,54,0,83,54,0,81,531,0,0,0,0,0,10,137,160,625,26,3504,26099,983,15,4029,9727,17004,0,52,194.8,0,0,0,0,0,0,0,0,0,0,419,444,8,28,-26,100,100,7
29/01/2021 00:52:03,185.9,189.8,666,696,428,233,233,-31.6,23,202,16,13,46,-32.6,-74,-17,0,36,1,0,50,873,87,75,35.6,55,0,83,53,0,80,538,0,0,0,0,0,10,139,162,625,26,3504,26099,983,15,4029,9727,17004,0,52,195.2,0,0,0,0,0,0,0,0,0,0,419,445,8,37,-36,100,100,7
29/01/2021 00:52:04,186.2,190.1,668,692,430,234,233,-31.8,23,202,16,13,48,-32.7,-74,-16.9,0,36,1,0,51,873,87,75,35.7,56,0,83,53,0,80,594,0,0,0,0,0,10,137,162,625,26,3504,26099,983,15,4029,9727,17004,0,52,195.5,0,0,0,0,0,0,0,0,0,0,419,445,8,34,-35,100,100,7
29/01/2021 00:52:05,186.6,190.6,670,697,433,234,234,-32,23,202,16,13,50,-32.8,-75,-16.9,0,37,1,0,51,873,87,75,35.7,58,0,83,59,0,84,613,0,0,0,0,0,10,138,161,625,26,3504,26099,983,15,4029,9727,17004,0,52,195.9,0,0,0,0,0,0,0,0,0,0,419,445,8,26,-29,100,100,7
29/01/2021 00:52:06,186.9,191,671,697,435,235,234,-32,23,202,16,13,49,-32.8,-78,-16.8,0,39,1,0,51,872,87,75,35.7,58,0,83,61,0,85,588,0,0,0,0,0,10,136,159,625,26,3504,26099,983,15,4029,9727,17004,0,52,196.3,0,0,0,0,0,0,0,0,0,0,420,445,8,21,-30,100,100,7
29/01/2021 00:52:07,187.3,191.5,673,698,438,235,235,-31.8,23,203,16,13,52,-32.7,-79,-16.8,0,38,1,0,51,872,87,75,35.8,58,0,83,59,0,85,570,0,0,0,0,0,10,138,156,626,26,3504,26099,983,15,4029,9727,17004,0,52,196.7,0,0,0,0,0,0,0,0,0,0,420,445,8,21,-34,100,100,7
29/01/2021 00:52:08,187.7,191.8,675,697,440,236,235,-31.7,23,203,16,13,54,-32.7,-80,-16.7,0,39,1,0,52,872,87,75,35.8,57,0,83,61,0,85,594,0,0,0,0,0,10,137,156,626,26,3504,26099,983,15,4029,9727,17004,0,52,197.1,0,0,0,0,0,0,0,0,0,0,420,445,8,29,-33,100,100,7
29/01/2021 00:52:09,188,192.3,677,700,442,236,236,-31.9,23,203,16,13,54,-32.8,-81,-16.7,0,39,1,0,52,872,87,75,35.6,57,0,83,61,0,85,660,0,0,0,0,0,10,138,158,626,26,3504,26099,983,15,4029,9727,17004,0,52,197.5,0,0,0,0,0,0,0,0,0,0,420,445,8,29,-27,100,100,7
29/01/2021 00:52:10,188.4,192.7,679,700,444,237,236,-32,23,203,16,13,54,-32.9,-79,-16.6,0,38,1,0,52,871,87,75,35.6,57,0,83,58,0,84,724,0,0,0,0,0,10,136,157,626,26,3504,26099,983,15,4029,9727,17004,0,52,197.9,0,0,0,0,0,0,0,0,0,0,420,446,8,16,-36,100,100,7
29/01/2021 00:52:11,188.4,192.7,679,700,444,237,236,-32,23,203,16,13,54,-32.9,-79,-16.6,0,38,1,0,52,871,87,75,35.6,57,0,83,58,0,84,724,0,0,0,0,0,10,136,157,626,26,3504,26099,983,15,4029,9727,17004,0,52,197.9,0,0,0,0,0,0,0,0,0,0,420,446,8,16,-36,100,100,7
29/01/2021 00:52:12,188.8,193.1,682,696,446,237,236,-31.9,23,203,16,13,54,-32.8,-78,-16.6,0,36,1,0,52,871,87,75,35.7,58,0,83,54,0,81,748,0,0,0,0,0,10,138,158,624,26,3504,26100,983,15,4029,9727,17004,0,52,198.2,0,0,0,0,0,0,0,0,0,0,420,446,8,17,-35,100,100,7
29/01/2021 00:52:13,189.2,193.6,684,699,449,238,237,-31.7,23,203,16,13,51,-32.6,-76,-16.6,0,36,1,0,52,871,87,75,35.6,59,0,83,56,0,83,822,0,0,0,0,0,10,137,160,625,26,3504,26100,983,15,4029,9727,17004,0,52,198.6,0,0,0,0,0,0,0,0,0,0,420,446,8,15,-30,100,100,7
29/01/2021 00:52:14,189.6,194,686,692,450,238,237,-31.9,23,203,16,13,49,-32.8,-77,-16.6,0,36,1,0,51,870,87,75,35.6,59,0,83,52,0,79,885,0,0,0,0,0,10,138,159,625,26,3504,26100,983,15,4029,9727,17004,0,52,199,0,0,0,0,0,0,0,0,0,0,420,446,8,18,-27,100,100,7
29/01/2021 00:52:15,190,194.5,688,700,453,239,238,-32,23,204,16,13,49,-32.9,-75,-16.5,0,38,1,0,51,870,87,75,35.7,59,0,83,62,0,86,896,0,0,0,0,0,10,137,157,626,26,3504,26100,983,15,4029,9727,17004,0,52,199.4,0,0,0,0,0,0,0,0,0,0,420,446,8,21,-38,100,100,7
29/01/2021 00:52:16,190.5,195,689,690,455,239,238,-32,23,204,16,13,50,-32.9,-74,-16.5,0,37,1,0,51,868,87,75,35.7,58,0,83,57,0,84,890,0,0,0,0,0,10,139,159,625,26,3504,26100,983,15,4029,9727,17004,0,52,199.9,0,0,0,0,0,0,0,0,0,0,421,446,8,27,-26,100,100,7
29/01/2021 00:52:17,190.9,195.4,689,693,457,240,239,-31.7,23,204,16,13,51,-32.6,-77,-16.6,0,38,1,0,51,867,87,75,35.7,58,0,83,55,0,82,941,0,0,0,0,0,10,137,173,622,26,3504,26100,983,15,4029,9727,17004,0,52,200.2,0,0,0,0,0,0,0,0,0,0,421,446,8,23,-28,100,100,7
29/01/2021 00:52:18,191.2,195.8,689,693,458,240,239,-31.7,23,204,16,13,50,-32.6,-76,-16.6,0,38,1,0,51,866,87,75,35.6,60,0,83,65,0,88,997,0,0,0,0,0,10,138,183,622,26,3504,26100,983,15,4029,9727,17004,0,52,200.6,0,0,0,0,0,0,0,0,0,0,421,446,8,14,-27,100,100,7
29/01/2021 00:52:19,191.7,196.4,688,699,460,241,240,-32,23,204,16,13,49,-32.8,-71,-16.5,0,39,1,0,52,865,87,75,35.7,62,0,84,61,0,85,996,0,0,0,0,0,10,137,186,622,26,3504,26100,983,15,4029,9727,17004,0,52,201,0,0,0,0,0,0,0,0,0,0,421,446,8,23,-33,100,100,7
29/01/2021 00:52:20,192.1,196.7,688,688,461,241,240,-32,23,204,16,13,48,-32.8,-72,-16.5,0,39,1,0,52,866,87,75,35.7,62,0,84,61,0,85,1005,0,0,0,0,0,10,137,186,622,26,3504,26100,983,15,4029,9727,17004,0,52,201.4,0,0,0,0,0,0,0,0,0,0,421,446,8,26,-26,100,100,7
29/01/2021 00:52:21,192.6,197.3,688,699,463,241,241,-31.8,23,204,16,13,46,-32.6,-74,-16.5,0,40,1,0,53,870,87,75,35.7,62,0,85,61,0,85,1077,0,0,0,0,0,10,137,185,622,26,3504,26100,983,15,4029,9727,17004,0,52,201.8,0,0,0,0,0,0,0,0,0,0,421,447,8,25,-29,100,100,7
29/01/2021 00:52:22,192.6,197.3,688,699,463,241,241,-31.8,23,204,16,13,46,-32.6,-74,-16.5,0,40,1,0,54,870,87,75,35.7,62,0,85,61,0,85,1077,0,0,0,0,0,10,137,185,622,26,3504,26100,983,15,4029,9727,17004,0,52,201.8,0,0,0,0,0,0,0,0,0,0,421,447,8,17,-31,100,100,7
29/01/2021 00:52:23,193,197.7,688,693,465,242,241,-31.7,23,204,16,13,45,-32.6,-70,-16.5,0,41,1,0,54,872,87,75,35.7,61,0,85,59,0,85,1148,0,0,0,0,0,10,138,188,622,26,3504,26100,983,15,4029,9727,17004,0,52,202.2,0,0,0,0,0,0,0,0,0,0,422,447,8,17,-36,100,100,7
29/01/2021 00:52:24,193.5,198.3,688,700,466,242,241,-32,23,205,16,13,46,-32.8,-69,-16.5,0,42,1,0,54,872,87,75,35.7,62,0,86,67,0,88,1225,0,0,0,0,0,10,136,194,621,26,3504,26100,983,15,4029,9727,17004,0,52,202.6,0,0,0,0,0,0,0,0,0,0,422,447,8,27,-27,100,100,7
29/01/2021 00:52:25,193.9,198.8,688,682,469,243,242,-32.1,23,205,16,13,48,-32.9,-75,-16.5,0,40,1,0,54,872,87,75,35.6,63,0,86,55,0,82,1303,0,0,0,0,0,10,138,195,622,26,3504,26100,983,15,4029,9727,17004,0,52,203,0,0,0,0,0,0,0,0,0,0,422,447,8,30,-46,100,100,7
29/01/2021 00:52:26,194.4,199.3,689,683,471,243,242,-32,23,205,16,13,49,-32.8,-78,-16.4,0,37,1,0,54,872,87,75,35.6,62,0,86,52,0,79,1503,0,0,0,0,0,10,136,190,623,26,3504,26100,983,15,4029,9727,17004,0,52,203.4,0,0,0,0,0,0,0,0,0,0,422,447,8,19,-35,100,100,7
29/01/2021 00:52:27,194.9,199.8,691,679,472,244,243,-31.8,23,205,16,13,51,-32.6,-75,-16.4,0,36,0.9,0,53,872,87,75,35.7,54,0,83,51,0,79,1653,0,0,0,0,0,10,138,183,624,26,3504,26100,983,15,4029,9727,17004,0,52,203.8,0,0,0,0,0,0,0,0,0,0,422,447,8,31,-28,100,100,7
29/01/2021 00:52:28,195.4,200.3,692,686,474,244,243,-32,23,205,16,13,59,-32.8,-74,-16.4,0,36,0.9,0,52,872,87,75,35.6,48,0,78,52,0,79,1704,0,0,0,0,0,10,138,178,624,26,3504,26100,983,15,4029,9727,17004,0,52,204.2,0,0,0,0,0,0,0,0,0,0,423,447,8,27,-26,100,100,7
29/01/2021 00:52:29,195.8,200.8,692,689,476,245,244,-32.1,23,205,16,13,61,-32.8,-74,-16.3,0,38,1,0,51,872,87,75,35.6,48,0,77,50,0,78,1728,0,0,0,0,0,10,138,180,623,26,3504,26100,983,15,4029,9727,17004,0,52,204.6,0,0,0,0,0,0,0,0,0,0,423,447,8,30,-32,100,100,7
29/01/2021 00:52:30,196.4,201.4,693,700,477,245,244,-32.1,23,206,16,13,61,-32.8,-69,-16.4,0,40,1,0,51,872,87,75,35.7,49,0,77,60,0,85,1756,0,0,0,0,0,10,138,182,623,26,3504,26100,983,15,4029,9727,17004,0,52,205,0,0,0,0,0,0,0,0,0,0,423,447,8,30,-28,100,100,7
29/01/2021 00:52:31,196.8,201.9,693,684,478,245,245,-32,23,206,16,13,61,-32.6,-70,-16.5,0,37,1,0,51,872,87,75,35.7,52,0,78,57,0,83,1778,0,0,0,0,0,10,138,186,622,26,3504,26100,983,15,4029,9727,17004,0,52,205.3,0,0,0,0,0,0,0,0,0,0,424,447,8,31,-30,100,100,7
29/01/2021 00:52:32,197.3,202.5,694,700,479,246,245,-31.9,23,206,16,13,58,-32.6,-73,-16.5,0,40,1,0,52,872,87,75,35.7,56,0,80,63,0,87,1822,0,0,0,0,0,10,137,193,622,26,3504,26100,983,15,4029,9727,17004,0,52,205.7,0,0,0,0,0,0,0,0,0,0,424,447,8,31,-38,100,100,7
29/01/2021 00:52:33,197.8,203,694,696,480,246,246,-32.1,23,206,16,13,55,-32.9,-73,-16.5,0,39,1,0,52,872,87,75,35.7,56,0,81,63,0,86,1840,0,0,0,0,0,10,137,194,622,26,3504,26100,983,15,4029,9727,17004,0,52,206.1,0,0,0,0,0,0,0,0,0,0,424,447,8,22,-30,100,100,7
29/01/2021 00:52:34,197.8,203,694,696,480,246,246,-32.1,23,206,16,13,55,-32.9,-73,-16.5,0,39,1,0,52,872,87,75,35.7,56,0,81,63,0,86,1840,0,0,0,0,0,10,137,194,622,26,3504,26100,983,15,4029,9727,17004,0,52,206.1,0,0,0,0,0,0,0,0,0,0,424,447,8,30,-35,100,100,7
29/01/2021 00:52:35,198.4,203.6,694,685,481,247,246,-32.2,23,206,16,13,54,-32.9,-71,-16.5,0,38,1,0,52,872,87,75,35.6,56,0,82,55,0,82,1855,0,0,0,0,0,10,137,195,621,26,3504,26100,983,15,4029,9727,17004,0,52,206.5,0,0,0,0,0,0,0,0,0,0,424,447,8,31,-33,100,100,7
29/01/2021 00:52:36,198.8,204.2,694,683,482,247,246,-32,23,206,16,13,53,-32.8,-71,-16.5,0,37,1,0,53,872,87,75,35.6,59,0,83,50,0,78,1929,0,0,0,0,0,10,137,198,621,26,3504,26100,983,15,4029,9727,17004,0,52,206.8,0,0,0,0,0,0,0,0,0,0,424,447,8,20,-38,100,100,7
29/01/2021 00:52:37,199.4,204.7,694,686,483,248,247,-31.9,23,206,16,13,50,-32.6,-72,-16.5,0,37,1,0,52,872,87,75,35.8,59,0,83,57,0,83,1990,0,0,0,0,0,10,137,195,622,26,3504,26100,983,15,4029,9727,17004,0,52,207.2,0,0,0,0,0,0,0,0,0,0,425,447,8,31,-35,100,100,7
29/01/2021 00:52:38,199.8,205.2,694,687,484,248,247,-32.1,23,206,16,13,55,-32.7,-72,-16.5,0,36,1,0,52,872,87,75,35.7,53,0,82,51,0,79,2046,0,0,0,0,0,10,137,189,623,26,3504,26100,983,15,4029,9727,17004,0,52,207.6,0,0,0,0,0,0,0,0,0,0,425,447,8,24,-32,100,100,7
29/01/2021 00:52:39,200.5,205.9,695,675,485,248,248,-32.2,23,206,16,13,56,-32.8,-71,-16.5,0,35,1,0,52,872,87,75,35.7,53,0,81,54,0,81,2114,0,0,0,0,0,10,138,190,622,26,3504,26100,983,15,4029,9727,17004,0,52,207.9,0,0,0,0,0,0,0,0,0,0,425,447,8,26,-32,100,100,7
29/01/2021 00:52:40,200.9,206.4,696,674,487,249,248,-32.2,23,207,16,13,55,-32.8,-72,-16.5,0,34,1,0,51,872,87,75,35.6,56,0,81,54,0,81,2228,0,0,0,0,0,10,138,192,622,26,3504,26100,983,15,4029,9727,17004,0,52,208.3,0,0,0,0,0,0,0,0,0,0,425,447,8,18,-34,100,100,7
29/01/2021 00:52:41,201.5,207,697,679,488,249,248,-31.9,23,207,16,13,54,-32.5,-72,-16.5,0,33,1,0,50,872,87,75,35.7,57,0,81,51,0,79,2316,0,0,0,0,0,10,138,189,622,26,3504,26100,983,15,4029,9727,17004,0,52,208.7,0,0,0,0,0,0,0,0,0,0,425,447,8,19,-33,100,100,7
29/01/2021 00:52:42,202.1,207.5,698,667,489,250,249,-31.9,23,207,16,13,50,-32.6,-70,-16.6,0,31,1,0,49,872,87,75,35.7,55,0,81,49,0,77,2394,0,0,0,0,0,10,138,182,624,26,3504,26100,983,15,4029,9727,17004,0,52,209,0,0,0,0,0,0,0,0,0,0,426,447,8,23,-30,100,100,7
29/01/2021 00:52:43,202.5,208.1,699,661,489,250,249,-32.1,23,207,16,13,51,-32.8,-70,-16.6,0,29,1,0,48,872,87,75,35.8,51,0,80,37,0,67,2433,0,0,0,0,0,10,139,174,625,26,3504,26100,983,15,4029,9727,17004,0,52,209.3,0,0,0,0,0,0,0,0,0,0,426,447,8,26,-35,100,100,7
29/01/2021 00:52:44,203.2,208.8,699,656,490,251,250,-32.2,23,207,16,13,58,-32.9,-73,-16.5,0,27,0.9,0,46,872,87,75,35.8,45,0,76,38,0,68,2466,0,0,0,0,0,10,138,164,626,26,3504,26100,983,15,4029,9727,17004,0,52,209.7,0,0,0,0,0,0,0,0,0,0,426,447,8,33,-32,100,100,7
29/01/2021 00:52:45,203.2,208.8,699,656,490,251,250,-32.2,23,207,16,13,58,-32.9,-73,-16.5,0,27,0.9,0,46,872,87,75,35.8,45,0,76,38,0,68,2466,0,0,0,0,0,10,138,164,626,26,3504,26100,983,15,4029,9727,17004,0,52,209.7,0,0,0,0,0,0,0,0,0,0,426,447,8,33,-32,100,100,7
29/01/2021 00:52:46,203.7,209.3,699,645,490,251,250,-31.9,23,207,16,13,66,-32.6,-74,-16.6,0,24,0.9,0,44,872,87,75,35.7,40,0,72,31,0,61,2518,0,0,0,0,0,10,140,159,626,26,3504,26100,983,15,4029,9727,17004,0,52,210,0,0,0,0,0,0,0,0,0,0,426,447,8,36,-21,100,100,7
29/01/2021 00:52:47,204.3,210,698,639,490,251,251,-31.8,23,208,16,14,80,-31.6,-71,-16.5,0,23,1.1,0,43,872,87,75,35.7,35,0,67,28,0,58,2593,0,0,0,0,0,10,140,154,626,26,3504,26100,983,15,4029,9727,17004,0,52,210.4,0,0,0,0,0,0,0,0,0,0,426,447,8,44,-25,100,100,7
29/01/2021 00:52:48,204.8,210.6,698,631,490,252,251,-32,23,208,16,14,94,-31.4,-72,-16.4,0,20,1.2,0,41,872,87,75,35.7,30,0,62,24,0,53,2607,0,0,0,0,0,10,141,152,627,26,3504,26100,983,15,4029,9727,17004,0,52,210.7,0,0,0,0,0,0,0,0,0,0,427,447,8,56,-18,100,100,7
29/01/2021 00:52:49,205.4,211.2,697,617,489,252,251,-32,23,208,16,14,112,-31.8,-72,-16.3,0,18,1.5,0,40,872,87,75,35.7,26,0,57,16,0,41,2555,0,0,0,0,0,10,141,149,627,26,3504,26100,983,15,4029,9727,17004,0,52,211.1,0,0,0,0,0,0,0,0,0,0,427,447,8,64,-14,100,100,7
29/01/2021 00:52:50,206,211.8,696,606,487,252,252,-32,23,208,16,14,128,-32.1,-70,-16.3,0,16,1.8,0,38,872,87,75,35.6,23,0,53,17,0,44,2521,0,0,0,0,0,10,141,147,627,26,3504,26100,983,15,4029,9727,17004,0,52,211.4,0,0,0,0,0,0,0,0,0,0,427,447,8,86,-1,100,100,7
29/01/2021 00:52:51,206.6,212.5,695,596,484,253,252,-31.9,23,208,16,14,161,-32.3,-70,-16.3,0,14,1.6,0,37,872,87,75,35.6,19,0,46,11,0,33,2524,0,0,0,0,0,10,141,146,627,26,3504,26100,983,15,4029,9727,17004,0,52,211.8,0,0,0,0,0,0,0,0,0,0,427,447,8,111,21,100,100,7
29/01/2021 00:52:52,207.3,213,694,350,482,253,252,-32,23,208,16,14,195,-32.4,-71,-16.1,0,0,1,0,34,872,50,65,35.7,14,0,40,0,0,0,2516,0,0,0,0,0,10,142,147,627,26,3504,26100,983,0,4029,9727,17004,0,52,10,0,0,0,0,0,0,0,0,0,0,427,447,8,142,30,100,100,7
